date_gmt,open_bid,high_bid,low_bid,close_bid,open_ask,high_ask,low_ask,close_ask,volume
2025-01-23 05:30:00,1.04068,1.04077,1.04052,1.04058,1.04072,1.04081,1.04055,1.04061,487
2025-01-23 05:45:00,1.04056,1.04065,1.04041,1.04051,1.04061,1.04069,1.04045,1.04055,612
2025-01-23 06:00:00,1.0405,1.041,1.04047,1.04087,1.04053,1.04105,1.04051,1.0409,734
2025-01-23 06:15:00,1.04086,1.0412,1.04083,1.04118,1.04089,1.04124,1.04087,1.04122,688
2025-01-23 06:30:00,1.04119,1.04119,1.04065,1.04065,1.04122,1.04122,1.04069,1.04069,451
2025-01-23 06:45:00,1.04067,1.04075,1.04028,1.04033,1.0407,1.04079,1.04033,1.04036,666
2025-01-23 07:00:00,1.04033,1.04054,1.03899,1.03961,1.04035,1.04057,1.03904,1.03965,1846
2025-01-23 07:15:00,1.03961,1.03992,1.03933,1.03956,1.03966,1.03996,1.03937,1.0396,1392
2025-01-23 07:30:00,1.03957,1.03981,1.0393,1.03954,1.03961,1.03985,1.03933,1.03958,994
2025-01-23 07:45:00,1.03956,1.04018,1.03946,1.04,1.03959,1.0402,1.03949,1.04004,1043
2025-01-23 08:00:00,1.03999,1.04018,1.03939,1.04004,1.04004,1.0402,1.03942,1.04008,1362
2025-01-23 08:15:00,1.04002,1.04022,1.03953,1.03954,1.04004,1.04024,1.03955,1.03957,1179
2025-01-23 08:30:00,1.03954,1.03978,1.03902,1.03927,1.03958,1.03982,1.03905,1.03931,1438
2025-01-23 08:45:00,1.03928,1.03967,1.03914,1.03939,1.03931,1.03971,1.03917,1.03943,1128
2025-01-23 09:00:00,1.03939,1.04054,1.03933,1.0403,1.03942,1.04055,1.03935,1.04034,1312
2025-01-23 09:15:00,1.04029,1.04085,1.04015,1.04042,1.04034,1.04089,1.0402,1.04045,1579
2025-01-23 09:30:00,1.04043,1.04093,1.04038,1.04076,1.04046,1.04094,1.0404,1.04079,1363
2025-01-23 09:45:00,1.04074,1.04147,1.04062,1.04115,1.04079,1.04151,1.04065,1.04118,1260
2025-01-23 10:00:00,1.04116,1.04154,1.04098,1.04144,1.04118,1.04157,1.04101,1.04147,1178
2025-01-23 10:15:00,1.04145,1.04177,1.04121,1.04177,1.04148,1.0418,1.04124,1.0418,1016
2025-01-23 10:30:00,1.04178,1.04203,1.04153,1.04187,1.04181,1.04205,1.04156,1.04192,934
2025-01-23 10:45:00,1.04187,1.04192,1.0411,1.04112,1.04191,1.04196,1.04114,1.04116,801
2025-01-23 11:00:00,1.04111,1.04135,1.04077,1.04113,1.04116,1.04138,1.04079,1.04116,1263
2025-01-23 11:15:00,1.04112,1.04133,1.04089,1.04124,1.04115,1.04136,1.04093,1.04127,753
2025-01-23 11:30:00,1.04124,1.0414,1.04103,1.04105,1.04126,1.04143,1.04106,1.04109,1056
2025-01-23 11:45:00,1.04104,1.04121,1.04011,1.04031,1.04107,1.04124,1.04015,1.04035,1275
2025-01-23 12:00:00,1.04032,1.04047,1.0394,1.03968,1.04036,1.0405,1.03944,1.03973,1390
2025-01-23 12:15:00,1.0397,1.03993,1.0395,1.03993,1.03974,1.03997,1.03954,1.03996,1074
2025-01-23 12:30:00,1.03992,1.04028,1.0396,1.04004,1.03996,1.04033,1.03964,1.04008,1175
2025-01-23 12:45:00,1.04004,1.0406,1.0399,1.04035,1.04007,1.04064,1.03993,1.04038,1298
2025-01-23 13:00:00,1.04036,1.04087,1.03972,1.0398,1.04038,1.0409,1.03976,1.03984,1558
2025-01-23 13:15:00,1.03984,1.04089,1.03976,1.04057,1.03987,1.04093,1.03979,1.04074,1696
2025-01-23 13:30:00,1.04057,1.04149,1.04057,1.04087,1.04073,1.04151,1.04066,1.0409,2481
2025-01-23 13:45:00,1.04085,1.04122,1.04043,1.04107,1.04087,1.04127,1.04048,1.04109,1807
2025-01-23 14:00:00,1.04107,1.0415,1.04089,1.04128,1.0411,1.04153,1.04092,1.04132,1584
2025-01-23 14:15:00,1.04129,1.04179,1.04108,1.04116,1.04132,1.04182,1.04112,1.04119,1301
2025-01-23 14:30:00,1.04117,1.04132,1.04058,1.04081,1.0412,1.04135,1.04063,1.04085,1590
2025-01-23 14:45:00,1.04082,1.04126,1.04057,1.04086,1.04085,1.04129,1.0406,1.0409,1557
2025-01-23 15:00:00,1.04088,1.04097,1.0398,1.0401,1.0409,1.041,1.03983,1.04014,1872
2025-01-23 15:15:00,1.04011,1.0402,1.03869,1.0395,1.04014,1.04023,1.03872,1.03953,1754
2025-01-23 15:30:00,1.0395,1.03995,1.0393,1.03955,1.03954,1.04,1.03933,1.03958,1419
2025-01-23 15:45:00,1.03955,1.03984,1.03892,1.03972,1.03959,1.03987,1.03896,1.03975,2133
2025-01-23 16:00:00,1.03973,1.04037,1.03719,1.03975,1.03976,1.04042,1.0372,1.03981,3873
2025-01-23 16:15:00,1.03976,1.04157,1.03963,1.04087,1.03984,1.04162,1.03969,1.04091,5023
2025-01-23 16:30:00,1.04086,1.04239,1.04034,1.04205,1.04089,1.04244,1.04038,1.04209,3400
2025-01-23 16:45:00,1.04207,1.0429,1.04123,1.04193,1.0421,1.04296,1.04131,1.04198,2920
2025-01-23 17:00:00,1.0419,1.04239,1.04136,1.04212,1.04195,1.04244,1.04141,1.04217,1462
2025-01-23 17:15:00,1.04209,1.04212,1.04146,1.04159,1.04214,1.04216,1.04152,1.04164,1241
2025-01-23 17:30:00,1.0416,1.043,1.0416,1.04295,1.04166,1.04305,1.04165,1.04299,1240
2025-01-23 17:45:00,1.04294,1.04378,1.04291,1.04351,1.04298,1.04382,1.04293,1.04356,1685
2025-01-23 18:00:00,1.04352,1.04363,1.04312,1.04351,1.04356,1.04367,1.04317,1.04356,981
2025-01-23 18:15:00,1.04352,1.04369,1.04271,1.04274,1.04356,1.04372,1.04276,1.04278,1249
2025-01-23 18:30:00,1.04273,1.04283,1.04217,1.04258,1.04278,1.04288,1.04222,1.04261,992
